,date_time,average_cases_7
0,2020-02-21,3.857142857142857
1,2020-02-28,1.5714285714285714
2,2020-03-06,3.0
3,2020-03-13,10.0
4,2020-03-20,22.571428571428573
5,2020-03-27,48.285714285714285
6,2020-04-03,52.285714285714285
7,2020-04-10,123.0
8,2020-04-17,359.57142857142856
9,2020-04-24,964.4285714285714
10,2020-05-01,713.0
11,2020-05-08,681.4285714285714
12,2020-05-15,737.0
13,2020-05-22,530.5714285714286
14,2020-05-29,491.0
15,2020-06-05,524.7142857142857
16,2020-06-12,352.14285714285717
17,2020-06-19,298.0
18,2020-06-26,180.42857142857142
19,2020-07-03,224.85714285714286
20,2020-07-10,159.0
21,2020-07-17,243.42857142857142
22,2020-07-24,281.57142857142856
23,2020-07-31,387.2857142857143
24,2020-08-07,392.2857142857143
25,2020-08-14,134.57142857142858
26,2020-08-21,86.0
27,2020-08-28,67.57142857142857
28,2020-09-04,48.0
29,2020-09-11,45.857142857142854
30,2020-09-18,43.285714285714285
31,2020-09-25,17.428571428571427
32,2020-10-02,18.571428571428573
33,2020-10-09,9.285714285714286
34,2020-10-16,6.142857142857143
35,2020-10-23,7.0
36,2020-10-30,7.571428571428571
37,2020-11-06,7.0
38,2020-11-13,8.428571428571429
39,2020-11-20,5.285714285714286
40,2020-11-27,8.0
41,2020-12-04,6.285714285714286
42,2020-12-11,8.285714285714286
43,2020-12-18,11.428571428571429
44,2020-12-25,16.857142857142858
45,2021-01-01,14.857142857142858
46,2021-01-08,30.571428571428573
47,2021-01-15,30.857142857142858
48,2021-01-22,29.428571428571427
49,2021-01-29,27.142857142857142
50,2021-02-05,28.428571428571427
51,2021-02-12,19.285714285714285
52,2021-02-19,10.428571428571429
53,2021-02-26,9.714285714285714
54,2021-03-05,14.0
55,2021-03-12,10.285714285714286
56,2021-03-19,11.714285714285714
57,2021-03-26,14.428571428571429
58,2021-04-02,22.0
59,2021-04-09,24.0
60,2021-04-16,22.857142857142858
61,2021-04-23,24.142857142857142
62,2021-04-30,31.0
63,2021-05-07,23.571428571428573
64,2021-05-14,23.857142857142858
65,2021-05-21,39.57142857142857
66,2021-05-28,30.0
67,2021-06-04,29.285714285714285
68,2021-06-11,13.0
69,2021-06-18,18.571428571428573
70,2021-06-25,18.142857142857142
71,2021-07-02,13.714285714285714
72,2021-07-09,11.285714285714286
73,2021-07-16,26.285714285714285
74,2021-07-23,134.14285714285714
75,2021-07-30,133.0
76,2021-08-06,112.28571428571429
77,2021-08-13,72.0
78,2021-08-20,50.57142857142857
79,2021-08-27,80.28571428571429
80,2021-09-03,151.85714285714286
81,2021-09-10,292.57142857142856
82,2021-09-17,687.0
83,2021-09-24,1144.5714285714287
84,2021-10-01,1951.5714285714287
85,2021-10-08,2906.1428571428573
86,2021-10-15,3066.1428571428573
87,2021-10-22,3385.5714285714284
88,2021-10-29,3689.285714285714
89,2021-11-05,3303.8571428571427
90,2021-11-12,2728.4285714285716
91,2021-11-19,2396.5714285714284
92,2021-11-26,1704.5714285714287
93,2021-12-03,1195.0
94,2021-12-10,689.8571428571429
95,2021-12-17,427.57142857142856
96,2021-12-24,295.7142857142857
97,2021-12-31,288.42857142857144
98,2022-01-07,593.2857142857143
99,2022-01-14,838.7142857142857
100,2022-01-21,1209.142857142857
101,2022-01-28,5074.571428571428
102,2022-02-04,4771.714285714285
103,2022-02-11,10452.42857142857
104,2022-02-18,13397.857142857143
105,2022-02-25,18253.285714285714
106,2022-03-04,17803.85714285714
107,2022-03-11,16561.85714285714
108,2022-03-18,12080.285714285714
109,2022-03-25,9545.57142857143
110,2022-04-01,6184.142857142857
111,2022-04-08,4532.428571428572
112,2022-04-15,3431.714285714286
113,2022-04-22,3173.285714285714
114,2022-04-29,2694.285714285714
115,2022-05-06,2238.1428571428573
116,2022-05-13,3377.4285714285716
117,2022-05-20,3733.1428571428573
118,2022-05-27,3932.1428571428573
119,2022-06-03,3485.714285714286
120,2022-06-10,3148.5714285714284
121,2022-06-17,3306.4285714285716
122,2022-06-24,4965.285714285715
123,2022-07-01,7644.285714285715
